번호,MANAGEMENT_NUMBER,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,SUB_ZIPCODE,SUB_ADDRESS,PHONE_NUMBER,ADDRESS,ZIP_CODE,NAME,데이터갱신일자,LONGITUDE,LATITUDE
6404,448000001020030001,1,영업/정상,0,정상,,충청북도 단양군 단양읍 별곡리 333번지 ,,충청북도 단양군 단양읍 삼봉로 319,27010.0,중부동물병원,2018-08-31,128.36913088717398,36.98524184048389
6455,566000001020210001,1,영업/정상,0,정상,,충청남도 천안시 서북구 차암동 435-1 차암동물병원 105호,,"충청남도 천안시 서북구 3공단6로 50, 힐링J타워 1층층 105호 (차암동)",31085.0,차암동물병원,2021-03-28,127.10328974787778,36.84081430827796
6457,566000001020200003,1,영업/정상,0,정상,,충청남도 천안시 서북구 성정동 1435 ,041-415-0975,"충청남도 천안시 서북구 동서대로 165, 프라지움11차 2층 (성정동)",31110.0,천안24시스카이동물메디컬센터,2021-12-09,127.14174001003423,36.82588426423497
6458,566000001020210002,1,영업/정상,0,정상,,충청남도 천안시 서북구 쌍용동 1235 ,,"충청남도 천안시 서북구 서부대로 368, 씨엠타워 1동 2층 201호 (쌍용동)",31155.0,천안동물의료센터 24시,2021-11-24,127.12695476739815,36.800157883970414
6459,566000001020200002,1,영업/정상,0,정상,,충청남도 천안시 서북구 쌍용동 944-2번지 ,,충청남도 천안시 서북구 미라14길 22 (쌍용동),31155.0,참좋은동물병원,2020-06-10,127.13049453974769,36.805601729377614
6460,565000001020200001,1,영업/정상,0,정상,,충청남도 천안시 동남구 봉명동 451 ,041-414-7582,"충청남도 천안시 동남구 쌍용대로 163, 2층 (봉명동)",31148.0,온누리동물병원(천안점),2021-12-31,127.13357570484531,36.812175330025966
6461,566000001020180004,1,영업/정상,0,정상,,충청남도 천안시 서북구 성환읍 송덕리 114-59번지 ,,충청남도 천안시 서북구 성환읍 송덕1길 1,31008.0,스마트피그클리닉,2018-08-31,127.11357739845587,36.91579518647192
6462,566000001020200001,1,영업/정상,0,정상,,충청남도 천안시 서북구 불당동 1483 불당아리스타팰리스 1동 ,041-909-4141,"충청남도 천안시 서북구 불당23로 73-30, 불당아리스타팰리스 1동 124~127호 (불당동)",31156.0,아리스타동물의료센터,2021-04-08,127.11039222054433,36.820050880523056
6464,449000001020040007,1,영업/정상,0,정상,,충청남도 천안시 서북구 두정동 698번지 ,,충청남도 천안시 서북구 두정로 146 (두정동),31090.0,해맑은동물병원,2018-08-31,127.13306147140767,36.83356525247178
6465,449000001020040008,1,영업/정상,0,정상,,충청남도 천안시 서북구 성정동 1485번지 롯데마트 2층 ,563-0075,"충청남도 천안시 서북구 성정두정로 1, 2층 (성정동, 롯데마트)",31109.0,펫가든동물병원,2018-08-31,127.14066794086685,36.826504391144184
6466,449000001020050001,1,영업/정상,0,정상,,충청남도 천안시 서북구 백석동 872 대건플라자 108호,,"충청남도 천안시 서북구 백석3로 134, 108호 (백석동,대건플라자)",,백석동물병원,2020-08-30,127.12501139861259,36.82205949006615
6467,449000001020050002,1,영업/정상,0,정상,,충청남도 천안시 서북구 쌍용동 1176-1 ,576-7552,"충청남도 천안시 서북구 쌍용대로 43 (쌍용동, 진주빌딩)",31155.0,굿모닝24시동물병원,2021-07-18,127.13134213464323,36.80127795834748
6468,449000001020060001,1,영업/정상,0,정상,,충청남도 천안시 동남구 병천면 병천리 230-1번지 1통,555-7008,충청남도 천안시 동남구 병천면 아우내순대길 16,31254.0,병천동물병원,2018-08-31,127.29765895752791,36.75911347470955
6469,449000001020080001,1,영업/정상,0,정상,,충청남도 천안시 서북구 성정동 1230번지 ,555-1075,충청남도 천안시 서북구 성정중4길 3 (성정동),,페트로 동물병원,2018-08-31,127.13351007017786,36.82773253157239
6470,566000001020130001,1,영업/정상,0,정상,,충청남도 천안시 서북구 두정동 544번지 두정빌딩 102호,567-7577,"충청남도 천안시 서북구 두정로 114, 102호 (두정동, 두정빌딩)",31090.0,한빛동물병원,2018-08-31,127.12940279649224,36.83371284562097
6471,566000001020130003,1,영업/정상,0,정상,,충청남도 천안시 서북구 불당동 1492번지 천안불당파크푸르지오 1단지 상가1동 204호,523-7975,"충청남도 천안시 서북구 불당26로 144, 상가1동 204호 (불당동, 천안불당파크푸르지오 1단지)",31156.0,닥터 전 동물병원,2018-09-17,127.10850692196611,36.821000453548244
6472,566000001020130005,1,영업/정상,0,정상,,충청남도 천안시 서북구 쌍용동 1059번지 ,,충청남도 천안시 서북구 서부대로 408 (쌍용동),31155.0,엔젤동물병원,2018-12-07,127.12782040305127,36.80362241443171
6473,566000001020160001,1,영업/정상,0,정상,,충청남도 천안시 서북구 백석동 150-2번지 ,041-554-0075,"충청남도 천안시 서북구 한들2로 8, 1층 101호 (백석동, 정석프라자빌딩)",31097.0,다함동물병원,2018-08-31,127.11889713346773,36.82358382603865
6474,566000001020160002,1,영업/정상,0,정상,,충청남도 천안시 서북구 성환읍 매주리 127-4번지 ,,충청남도 천안시 서북구 성환읍 성환1로 153,31019.0,한빛동물병원,2018-08-31,127.12826205624027,36.90842872649282
6475,566000001020160003,1,영업/정상,0,정상,,충청남도 천안시 서북구 백석동 1047 ,567-7552,충청남도 천안시 서북구 삼성대로 20 (백석동),31087.0,웰니스동물병원,2021-11-27,127.12217853862357,36.83853957103652
6476,566000001020160004,1,영업/정상,0,정상,,충청남도 천안시 서북구 불당동 728번지 ,041-523-0079,"충청남도 천안시 서북구 검은들3길 48 (불당동, 현대프라자)",31163.0,불당동물병원,2018-08-31,127.10880590756032,36.81014314569984
6477,566000001020160005,1,영업/정상,0,정상,,충청남도 천안시 서북구 백석동 9-3 ,041-555-2575,"충청남도 천안시 서북구 동서대로 7, 2층 (백석동, 이현빌딩)",31098.0,나우동물의료센터,2021-06-04,127.12441172335657,36.8242436606796
6478,566000001020170001,1,영업/정상,0,정상,,충청남도 천안시 서북구 불당동 1817 ,041-554-7700,"충청남도 천안시 서북구 불당34길 26, 1층 9,10,11호 (불당동)",31156.0,천안모아동물병원,2021-12-08,127.10663613228073,36.80731550724121
6479,566000001020170002,1,영업/정상,0,정상,,충청남도 천안시 서북구 불당동 1487번지 ,041-557-7553,"충청남도 천안시 서북구 불당25로 192, 124호 (불당동, 골든주차타워)",31156.0,정다운동물병원,2018-08-31,127.10898904987812,36.818294200489994
6480,566000001020180001,1,영업/정상,0,정상,,충청남도 천안시 서북구 불당동 1284번지 천안불당2차 중흥s클레스 프라디움레이크 성가3동 103호,041-549-7582,"충청남도 천안시 서북구 공원로 120, 천안불당2차 중흥s클레스 프라디움레이크 상가3동 103,104호 (불당동)",31168.0,제이동물병원,2018-08-31,127.09962679798456,36.79508486958111
6481,566000001020180002,1,영업/정상,0,정상,,충청남도 천안시 서북구 두정동 864번지 도정빌딩 ,041-561-8613,"충청남도 천안시 서북구 원두정8길 40, 도정빌딩 (두정동)",31107.0,더펫동물병원,2018-08-31,127.13757982808207,36.83227856909216
6482,566000001020180003,1,영업/정상,0,정상,,충청남도 천안시 서북구 불당동 1426번지 115호,041-415-2023,"충청남도 천안시 서북구 불당14로 11, 풍림아이원상가 115호 (불당동)",31169.0,어바웃동물병원,2018-08-31,127.10911174616177,36.800882853906174
6483,565000001020190001,1,영업/정상,0,정상,,충청남도 천안시 동남구 신방동 1586 ,,충청남도 천안시 동남구 통정12로 65 (신방동),31204.0,드림동물병원,2020-08-30,127.13484391171444,36.77666910600901
6484,449000001019960001,1,영업/정상,0,정상,,충청남도 천안시 동남구 청당동 511 ,556-8207,충청남도 천안시 동남구 청수11로 12 (청당동),31198.0,천안축산업협동조합 부설동물병원,2020-11-07,127.15362242147746,36.782525533431304
6485,449000001019980001,1,영업/정상,0,정상,,충청남도 천안시 서북구 쌍용동 1169번지 ,571-9318,충청남도 천안시 서북구 쌍용대로 51 (쌍용동),31155.0,우리동물병원,2018-08-31,127.13139624875271,36.80205514298149
6486,449000001019980002,1,영업/정상,0,정상,,충청남도 천안시 동남구 원성동 587-10번지 ,567-4723,충청남도 천안시 동남구 충무로 475 (원성동),31186.0,장원동물병원,2019-03-09,127.15798591143212,36.79888912115791
6487,449000001020000002,1,영업/정상,0,정상,,충청남도 천안시 서북구 성환읍 매주리 330-1 ,582-9600,충청남도 천안시 서북구 성환읍 매주4길 20,31011.0,하나동물병원,2021-10-03,127.12793136674566,36.91164959297666
6488,449000001020020006,1,영업/정상,0,정상,,충청남도 천안시 동남구 성황동 10-16번지 ,041-568-7277,충청남도 천안시 동남구 대흥로 320 (성황동),,그림동물병원,2018-08-31,127.15076709688086,36.8162803491434
6489,449000001020030001,1,영업/정상,0,정상,,충청남도 천안시 동남구 신부동 816번지 대흥빌딩 ,523-0275,충청남도 천안시 동남구 터미널2로 8 (신부동),31119.0,에니펫동물병원,2018-08-31,127.15849701371253,36.81963783565054
6490,449000001020040001,1,영업/정상,0,정상,,충청남도 천안시 서북구 두정동 1263번지 주차빌딩101 ,568-7533,"충청남도 천안시 서북구 두정로 203 (두정동,주차빌딩101)",,펫프렌즈동물병원,2018-08-31,127.1396081691501,36.83396982487668
6491,449000001020040004,1,영업/정상,0,정상,,충청남도 천안시 서북구 쌍용동 1544-1번지 쌍용메디칼 ,572-8275,"충청남도 천안시 서북구 월봉로 85, 쌍용메디칼 (쌍용동)",31171.0,김수영 동물병원,2019-01-17,127.11789092774997,36.79837356095334
6492,565000001020130001,1,영업/정상,0,정상,,충청남도 천안시 동남구 신부동 319-37번지 ,041-557-8575,충청남도 천안시 동남구 중앙로 281-2 (신부동),31117.0,고려동물병원,2018-08-31,127.15244703161798,36.82345257848706
6493,565000001020130003,1,영업/정상,0,정상,,충청남도 천안시 동남구 청수동 262번지 청솔LG아파트 상가 지하1층 2호 ,,"충청남도 천안시 동남구 청수로 98 (청수동, 청솔LG아파트 상가 지하1층 2호)",31194.0,서현동물병원,2018-08-31,127.15621958410965,36.79127469675933
6494,565000001020130004,1,영업/정상,0,정상,,충청남도 천안시 동남구 청수동 261번지 청솔LG아파트 상가 지하1층1호 ,544-8834,"충청남도 천안시 동남구 청수로 98 (청수동, 청솔LG아파트 상가 지하1층1호)",31194.0,다산동물병원,2018-08-31,127.15770218318855,36.79189938666379
6496,565000001020150004,1,영업/정상,0,정상,,충청남도 천안시 동남구 청당동 153-15 ,553-5534,"충청남도 천안시 동남구 남부대로 344, 1층 (청당동)",31211.0,가온동물병원,2021-12-23,127.15506776034083,36.78089711083603
6497,565000001020160002,1,영업/정상,0,정상,,충청남도 천안시 동남구 신부동 388-5번지 천광빌딩 ,564-0075,"충청남도 천안시 동남구 대흥로 339, 천광빌딩 (신부동)",31121.0,열린동물병원,2019-07-20,127.15151581725235,36.81806655287041
6499,449000001019850001,1,영업/정상,0,정상,,충청남도 천안시 서북구 성환읍 성환리 449-118번지 ,581-2301,충청남도 천안시 서북구 성환읍 성환1로 235,,충일,2018-08-31,127.1278753359418,36.91569486845886
6500,449000001019860001,1,영업/정상,0,정상,,충청남도 천안시 동남구 신방동 263-3번지 ,041-565-5297,충청남도 천안시 동남구 풍세로 614 (신방동),,유일동물병원(산업동물에 대한 출장진료를 전문으로 함.),2018-08-31,127.13236084184695,36.767981007235996
6501,449000001019910001,1,영업/정상,0,정상,,충청남도 천안시 서북구 성환읍 성환리 449-342번지 ,,충청남도 천안시 서북구 성환읍 성환1로 275,,태성동물병원,2019-05-01,127.12744280138479,36.91931957819156
6502,565000001020160003,1,영업/정상,0,정상,,충청남도 천안시 동남구 신방동 1536번지 ,578-4575,충청남도 천안시 동남구 통정10로 33-10 (신방동),31208.0,나음동물병원,2018-08-31,127.13216100557803,36.77376471818731
6503,565000001020160005,1,영업/정상,0,정상,,충청남도 천안시 동남구 신방동 49-14번지 이화빌딩 ,579-8252,"충청남도 천안시 동남구 수곡2길 8-3, 이화빌딩 (신방동)",31176.0,다솜동물병원,2019-12-01,127.12843029427633,36.7890006529634
6504,565000001020170001,1,영업/정상,0,정상,,충청남도 천안시 동남구 봉명동 32-1 ,041-900-7582,"충청남도 천안시 동남구 봉정로 6, 2층 (봉명동)",31153.0,치유동물병원,2021-04-11,127.1394674952609,36.80277546613753
6505,565000001020170002,1,영업/정상,0,정상,,충청남도 천안시 동남구 수신면 속창리 134-6번지 ,,충청남도 천안시 동남구 수신면 수신로 455,31251.0,다나동물병원(산업동물에 대한 출장진료를 전문으로 함.),2019-05-01,127.2833947345099,36.732184541741276
6506,565000001020180001,1,영업/정상,0,정상,,충청남도 천안시 동남구 신부동 88-3 ,,충청남도 천안시 동남구 충절로 35 (신부동),31125.0,서울88동물의료원,2021-12-23,127.15859581456354,36.81584070846146
6507,449000001019910002,1,영업/정상,0,정상,,충청남도 천안시 서북구 성정동 434-9 ,,충청남도 천안시 서북구 쌍용대로 317 (성정동),,늘푸른동물병원두정의료센터,2020-08-30,127.13702007231144,36.82523112848984
6508,449000001019920001,1,영업/정상,0,정상,,충청남도 천안시 동남구 원성동 601-1번지 ,041-555-7575,충청남도 천안시 동남구 원거리7길 2 (원성동),,중앙동물병원,2018-08-31,127.1537775201088,36.79896111571763
6509,449000001019940001,1,영업/정상,0,정상,,충청남도 천안시 동남구 영성동 67-3번지 18통3반 ,041-551-5989,충청남도 천안시 동남구 대흥로 94-1 (영성동),31131.0,녹십자,2018-08-31,127.1519381930376,36.79934563582379
6510,449000001019940002,1,영업/정상,0,정상,,충청남도 천안시 서북구 성환읍 매주리 435-1번지 ,581-4414,충청남도 천안시 서북구 성환읍 성환1로 116,31019.0,천안공주낙농축산업협동조합부설동물병원,2018-08-31,127.12938428447022,36.904773365085994
6511,449000001019950003,1,영업/정상,0,정상,,충청남도 천안시 동남구 다가동 373-3번지 ,570-1378,충청남도 천안시 동남구 차돌로 50 (다가동),,대전충남 양돈축산업협동조합 부설동물병원,2020-04-19,127.136138059747,36.80074403231644
6512,566000001020120002,1,영업/정상,0,정상,,충청남도 천안시 서북구 불당동 1220 1층호,,"충청남도 천안시 서북구 불당7길 25, 1층 (불당동)",31164.0,동물병원닥터스,2021-03-13,127.11203334036401,36.80314484134483
6517,450000001020170002,1,영업/정상,0,정상,,충청남도 공주시 유구읍 석남리 275-10번지 ,,충청남도 공주시 유구읍 중앙1길 88,32506.0,뿌리동물병원,2019-03-08,126.9511567619925,36.55244467670955
6530,450000001020030012,1,영업/정상,0,정상,,충청남도 공주시 우성면 동대리 145-6 145-6 ,853-6005,충청남도 공주시 우성면 동대리길 78,32531.0,우성농협,2022-02-05,127.05211215710916,36.46944543515857
